id,student_id,overall_score,technical_score,aptitude_score,coding_profile_score,recommended_actions
b390b008-6a1d-4903-867d-5213be4f5b4f,39bf36b7-b053-42c2-939f-c419bb61b575,60.6,57.5,70.5,54.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d725c54e-a0d4-47b5-a2ad-eaa7b94b20d1,37b6477b-72eb-4463-996c-9a0eed5f9613,69.1,65.8,68.1,74.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
89387718-d4ca-4f70-93db-74fc56ac8d13,894ef0d9-6824-4d59-a097-f3d413892740,77.4,79.6,58.3,93.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a8634611-c6be-4b30-9b75-6ddd1ac862ae,e36650ad-b473-4508-88d7-99356c7cd0f5,59.6,70.7,45.3,59.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
367e22e2-610f-4dfc-8f60-21b2feaea854,6ab4f569-a668-4546-98c7-272c06409571,76.7,67.3,93.2,72.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e908c96a-ec0f-4b28-9c39-19b1fede7ab1,df61065c-0a4f-4fb1-9b92-e86c88aab30e,83.4,85.2,88.0,76.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8b957ca0-218f-41da-8572-26ce253f56ce,b4f3fc08-dfc7-407f-a48a-e9995cb85ade,74.0,74.4,83.5,63.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f07ae73f-408b-4995-b1c3-091e16359a00,8bc81522-a65f-436a-b15b-e30e34ba369d,76.3,84.5,55.1,86.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c1b9b447-68b9-43f1-9360-866381300ac9,8c0dd4b2-e2fa-4dac-9c61-f71cb9fca72a,74.7,78.7,65.0,79.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c366581b-f1bf-4df5-8033-37cbadb2d8f8,6833a84b-cae2-4f55-aeee-c22d71848337,72.0,75.0,65.9,74.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ec58d8b9-e9dc-4d61-b39d-0a523013125e,0a18551c-62eb-4cd9-a3d9-6f7eb2cf2b1c,68.0,76.5,56.6,68.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9f801f66-9a7e-4b2c-a2a2-943e54607e0e,261a1c6d-ca73-48e8-ad71-ff4321c7569a,87.8,86.0,86.7,91.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
84a347f3-427a-4a7c-8487-ea7485ab529e,8326ecc9-b00b-483b-b032-ed78852796c1,59.6,67.0,51.5,58.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
50199b84-a1e8-4ed6-b6fc-4d14fae3f55e,466ca839-b689-4476-9d1f-ccbc87bdbbd6,86.0,83.9,95.0,79.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
98f8c4cc-69a5-41ed-a375-d076ef83a313,150cf0cf-578b-426a-98da-b9c6202ffe78,75.6,80.3,75.9,68.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f2c70d33-3fcc-4cc8-88ef-b2729d2853a1,1b72a24f-b08f-49a4-a035-c9407cfe0e5f,83.0,79.2,88.7,82.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
50425483-0f6f-4ef4-b87e-7932a891f2ea,328336ab-7588-45a7-8ac0-422d2245d8b7,75.6,90.1,53.4,78.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c13bba22-d6c9-4865-a97d-495fef818c83,4614f111-3026-4243-876e-3ce750ab5594,62.7,58.4,63.2,68.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
eea2be67-9172-4518-89fb-0107daecb224,778b9820-9219-45b9-a52c-b41646381bb9,63.3,71.0,49.3,67.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
29e48433-2427-4862-b4e2-c42479056d3d,0c5aa003-a3ff-4fda-9e60-5fa595d77120,80.1,87.4,65.7,84.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
27b5e841-a5c7-4920-ba88-ce1607b384b5,42d9c168-fd14-43c0-b16a-ee1a15541af1,56.1,48.7,65.1,56.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9a3c7a64-2e3f-4714-b6b5-3c28d52456ca,713e38c0-a659-45c2-b1c0-a721df3d791f,94.0,93.4,89.3,99.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f753fafd-1852-4f12-ba5d-8154389f6223,b0d6e898-db9a-4a7d-8e83-e1411e202459,76.0,83.5,67.3,74.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c4e3c323-ec92-414c-9013-ffc8cd52505b,09430dca-fd8c-41d9-a410-b11374f07e3e,57.9,53.3,61.7,60.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
88e416ce-71df-4cff-9ea4-0ba306ec6464,2f25aea6-f628-454d-94da-c033a75d09f7,71.9,63.8,89.5,65.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
72687f81-a39a-4b74-947b-7d9910418931,3a493c90-6eab-4969-8522-1072ea4620ca,69.5,78.3,62.7,64.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b155f270-7813-4d72-908e-474bce11b6b5,aa83ea2c-6542-46be-8585-263bd02f139a,72.0,65.2,78.3,74.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
36e76157-2134-42b5-afee-a8f398c2713f,e04fdc39-93a8-42ed-8364-226fa8743f77,63.0,68.2,63.1,56.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2a090625-619a-4d20-bf4f-4ad5b07853c9,7d968e88-bbbc-42ce-88ea-a4568137d982,68.5,74.7,48.9,80.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9f1de961-6720-4866-b2db-c96001988bcf,73e3e45f-f043-4023-8fd5-48b1b21973ff,90.1,90.7,79.5,100.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
018c27ff-7323-47d9-87a3-0199919faaf8,c644ae21-03f9-47ac-888a-e9adcc3bd5ba,68.1,66.6,70.7,67.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
41fc57c8-430a-45ae-a621-8d4d72d0a5fc,da621c33-de01-4eb0-8abf-eec98a946ebc,78.2,85.3,50.9,95.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
480398f6-e780-489d-89da-3ec37cb257a0,b69a176f-47a1-4ef4-9c21-1a8675f39902,78.5,86.5,60.2,86.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
163721f4-21ff-4f87-9aa3-b1ed8d197c50,6e21abd3-580d-4f8d-8855-8df61c01bb7f,87.1,87.7,86.0,87.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6586c41e-9d0d-4b35-b195-680a67058e92,d3fb4855-a101-4c14-a94d-ecd97e3191b6,85.4,79.8,90.0,88.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
49fa256e-327c-47ef-9da4-7d7cb4d2911f,f2323f7e-f5df-4968-9088-7aee14f4eb31,76.2,78.7,61.3,87.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f62d647a-98c3-48bd-8b04-cc6f315d0011,c604cd80-92e9-4f72-96ee-5f18f2411e2e,73.1,71.1,83.6,65.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7c250e7e-65fa-4fad-9fa4-a0977dc1b0e9,16a33464-ab52-4756-9a86-449f75b11a5f,72.5,68.3,91.8,58.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
825f8a78-be43-41fa-9ac5-21f7efe62390,57ed2e05-c77a-4f69-8cf7-78c8758232f0,70.6,72.4,71.7,67.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e674e224-6970-45c5-80ec-ddcffed271ad,a77cf863-61c0-4dc2-a0c0-8bc118253a33,67.5,69.0,49.6,83.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7fe1a879-3716-415d-8f27-9b8bf3a57c82,30eee6e9-a212-4cd0-b537-21290b8b9e3a,80.8,87.3,78.9,74.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
06722f26-be9d-42f0-a6f7-c49f61d547e6,dde68789-89a6-4de6-94f8-e8eb1a3f599e,74.9,76.6,57.9,89.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
969cdf9d-fdb4-4406-9b77-28e496c7a600,18564a06-d03c-41ff-b809-34e413e95595,62.8,61.7,68.2,58.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ac513f1a-a64e-41e3-bfb3-2f0736560d39,d83832f5-1734-4f7e-a563-3d72a275e1f9,67.6,61.7,72.7,70.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
eb051844-6e2b-4162-89dc-f3b771223675,81996176-e873-4bfd-ab3f-0c75096cbfff,88.0,81.7,94.3,90.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9d5bcdc2-a989-43d2-bc07-d44d0bfaec24,9fe1bad4-ae63-4419-88ba-01dd166646c6,77.5,93.5,53.4,80.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6d34ec92-cfcc-43de-a9db-4c713aca2b49,1ea716bb-9a0b-4bfb-8309-27f15f00dd30,71.7,78.0,70.5,64.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
5947015c-a6b4-4176-818e-6789da485422,1bdf28f3-3c50-45b0-a013-366712b36e1d,74.5,68.9,92.9,63.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8e939f4d-5f9d-47b0-bcb5-e76748b89d78,a8d38e72-9780-41a5-bf96-540ee5e6085b,69.8,62.1,92.9,57.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2ad4c4b9-c747-4104-8302-e53c4fba9359,51f87301-2d3b-46c7-b992-2d2a536a77c7,75.0,73.0,79.8,72.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
fb61ba71-7ba0-4cfd-8258-a68b0a5a851d,f79c9f07-a125-4b05-9813-9ece9d090497,59.5,56.4,63.8,59.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9ce11b35-9038-4735-9f50-48a907de968d,c71ed509-d656-4e2f-8147-6f70e32ad06d,38.9,38.7,46.0,32.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
40cbe9f0-cb91-498a-ab50-4d32f282cd61,82853abe-eccc-4f08-a4bd-7545c118be57,71.7,82.5,46.8,82.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
578cbe39-7a18-4133-b26a-737dd5c33bc1,f3304073-90ab-4af6-8d9c-7896102e6a70,78.7,87.2,58.9,87.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8dbf3f06-91a9-4f65-bcc1-4bf3402f5020,fc73a073-b124-4bd5-bb86-7d25357071ed,69.3,71.0,73.5,62.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4423d826-42a7-4ac1-b414-eccb1e970075,66189ab4-7e6f-4424-9998-c750776e2aa0,75.0,75.3,89.2,60.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
acbf86be-dcd1-4c08-a391-bf6b4b6bcfbf,bd787236-a7df-4f27-b9a5-5f483f9b46ce,51.7,46.4,68.3,42.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4afd36f3-acb8-4042-904d-93ebb5a9a212,17c3882a-6bfc-4535-beea-5c57a93bf0c5,78.2,80.4,61.7,91.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
24a183fc-1111-4acf-b466-b133aa5178b2,1833c95e-89ca-488c-83f6-db55b15be6c9,79.5,91.4,48.1,95.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f59781bb-eb8f-4da2-aecd-9b28eae49e9d,510d08a6-65bc-4888-9ecd-7e637777e85d,50.0,49.1,56.9,44.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
33099d89-7cf7-4e42-9b8b-9a8ffbbe1b2a,fb5465af-b2ce-4889-bf1a-bb209b543f4e,89.5,94.1,76.3,96.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2b9d2c94-6816-4527-a8be-7e22fbdf1cad,19db61bb-5108-40fe-8cba-ad1acee0730e,67.4,70.1,67.1,64.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b022041a-8d4a-49f9-a0f6-d68cb3440d79,916ea757-e807-45e5-a720-8767c5ee1cf5,61.4,55.8,82.6,47.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
eea5ed26-fe37-4355-9139-a3639e764cef,cfb9f426-6c61-4aa5-85f6-271515a6c269,66.5,52.0,91.9,60.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2f6e7611-e0fc-4f4d-9547-ae097b549c37,c0e077b4-548f-4c33-9a4e-b3722e77fefc,81.2,73.6,87.0,85.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2c522972-6442-4b0a-8e21-e54a9536f80c,af537692-9020-4300-8c7a-5f3ebb8fd0ca,50.6,55.9,51.9,42.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ee31b748-ad4e-4705-9a00-70c64c5651be,a5ac9296-e848-4351-bd7b-9dee39cea3ad,57.2,55.4,72.1,44.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6ad1379e-f766-4fe3-ad0e-c3683de7a7b1,792afdf7-08ec-48f4-8bac-670a5347ed4c,81.3,78.5,86.0,80.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a23b3d87-70f4-49dd-9759-978f58a9abda,5a6d4646-27a2-44b4-859c-b9fe24289a00,78.5,80.2,68.8,86.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e5502fba-317a-475d-b487-91a8b0e7c8fd,15bb0eaf-5b47-4e1f-90fe-a437c541116b,63.7,60.6,84.5,46.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
84452b79-5def-4b64-a4b4-b1b7f56bd15d,11a69a4f-88ea-4b47-a2a8-05e46b64f4d8,66.4,68.8,63.8,65.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0ae0272f-8c55-4efa-87f4-7607577ba623,8a098256-3eff-4121-8bb8-b0e8705539b4,68.7,60.0,76.6,72.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
5fc1ff3d-6d21-4059-804b-db3e269ef9d0,ef3f1624-7ab1-4a9b-939f-e677ebb360d0,73.0,77.0,62.0,78.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ee2e7c58-e128-4be1-a47d-e287592d57b0,3fcad028-d89e-42be-a18b-a94532a70a96,79.0,81.7,84.4,70.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6261d413-66bd-4dc4-bfa0-5d3210b23b9e,d1d451aa-21ca-4233-afd4-555637b49547,70.0,83.9,48.3,73.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
dd984246-af15-45ac-989f-e7db88715d51,7db247af-6823-4298-b517-093dd0abbcb3,78.5,75.3,83.2,77.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
464f839a-cca9-467c-910b-bce45a015bc5,3d8801ff-0630-430e-a453-05824da0b9c0,80.4,75.1,84.2,83.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
3dc26afe-2903-429c-a85e-6b55d409b54a,70b10dd7-ddc3-4fdc-b7bd-dce70749210d,68.2,70.4,68.2,65.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2556bcaa-217c-4770-b141-6eaad1ea35d7,ebc71a0e-0ba4-4dee-9661-db64e672c294,64.2,63.4,55.2,74.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
1c93761a-df12-49e6-bdb4-cf2e3210e61f,28e36f0d-8920-44ce-9075-986fdbfe09bb,69.7,82.7,51.7,70.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
eff21208-aca6-4a35-b052-45652d5e1011,2a582e8f-eea9-4bfb-b2ae-152de1199ccb,60.2,57.8,68.4,55.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a721b5c2-2a2e-40ab-a038-fc8453511e8d,561a6a88-564d-4233-bffe-48347352024f,81.3,90.5,59.7,90.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a7b61151-3e7c-4d01-a7de-3ce761c1fd4e,e9ef10b0-1171-4bea-8423-43c5b49dbe57,59.8,65.7,55.0,56.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
66141bd9-15d9-4783-885c-2d78182d07dc,dbac6907-6549-4f27-a048-d3f0f9f33b03,73.3,81.4,59.1,76.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7225dd82-7437-45d3-be37-21ff36e4e9c7,a95ff413-cfac-443c-ad48-0a89ddd9fa7b,60.4,51.3,82.5,50.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6f2cd093-4506-4391-b7c3-c85b4fdf5906,2bdabcc3-2e70-4201-b02c-45a7cd76215e,63.8,64.4,54.4,72.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
55133494-6393-4639-955f-5417025664e4,cdf960cc-20f0-4ed5-b302-3416ee54ce91,64.5,68.6,45.5,77.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ee51c53c-388b-45c9-b4a1-aa163167839d,742ed6d3-a679-4e0e-bf16-5bc8d9f7a191,56.3,55.0,73.4,41.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e4706b48-a68f-4b39-9f20-03aa6af0f21a,cf387281-581c-4a7e-8889-09483c9a887d,67.8,78.6,54.4,66.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0feb301a-b8cf-4a12-91d6-267a0f3ff412,947996c3-564a-4dec-b498-80fca7c5fef2,77.7,84.9,75.2,70.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e0640cb3-84cc-4ec1-b15e-c3eb15d2c946,119148b9-3bd8-4d16-a1ba-2498025e7e5d,65.0,72.0,63.4,57.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8d0c5d1c-a856-4a9d-9a8e-18dc10998107,b9a45883-a739-48f5-9db4-571916cf5e78,79.7,81.1,64.4,93.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ef1817fb-8e94-44d5-b053-504475fbd5da,4fb801ec-678c-4f37-b075-d58e3d1e135e,67.6,56.0,92.0,58.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0c24b0a3-0aae-4f66-a51c-541d1a11c847,c3a5bedc-3e08-43a4-a155-5c47bcb81f19,84.6,77.2,90.5,88.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f4b1208a-a554-4975-9e34-77df86b6efac,0708a157-b514-40a7-b530-0db007b81a2d,73.8,73.5,80.6,67.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2d951276-3b6c-4558-8992-70dc0dea7820,58eb9d6f-18ec-4cdc-9da3-0b4b778443b2,77.5,74.7,78.0,80.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0f7004da-25c1-4299-945b-9ff1cdb309c1,d8104ec1-8cad-4404-9997-2dcfe3a0d2d7,71.6,78.7,48.3,85.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
75f9cc94-e196-43e7-8fe5-058925a71b3e,2432e57e-0407-462e-8663-cc56f1dfd154,69.1,73.9,57.6,74.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9103376f-f528-45aa-a90e-9f86e3aa88e1,9cfbfbf7-f5bb-495e-abc8-561307573cd6,48.2,54.4,45.5,42.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b0a2515d-7b24-4409-8aa4-426a26536462,1e467b4d-2a27-4953-84ca-3186375fc486,68.8,70.0,66.9,69.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a5308ff9-e561-4cf4-8d30-a30220e118ff,c0ea9146-1cce-4934-ab7f-bacaf6884e35,59.8,58.1,78.6,43.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
fae16986-c10b-4dda-b716-a27a7801c49f,5b235b87-58a4-48b8-8604-736ba413acae,69.3,77.0,47.4,81.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a2da6c18-d909-487d-a0ad-ecbf4969dfb2,475036e4-6583-4e14-bf46-a1d0b9957a94,56.2,56.7,63.9,47.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f9bc4629-4162-490b-bb03-6b933145291f,1e7696b9-23a1-4c71-aae4-74468d8ccaba,55.4,37.2,89.1,46.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ecca35de-2918-44d6-b90f-1af3e83fbbd8,c6617192-683f-4679-9385-97a56662d2df,60.5,66.9,54.5,58.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
19aa60ac-725a-48e6-b4f5-c4613ff190b2,e614247c-70a3-4902-afa8-4576857d67f0,61.8,61.2,77.7,46.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
bf7761f7-e23e-4507-94d3-acc2658465ef,90f66b5f-7659-49c7-94ba-f10f0897b1ee,65.2,56.1,89.3,53.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4829edbc-35bf-47ec-a380-8c8b4ce3a2d7,44cd8e9b-17bd-4a74-8b3f-cb8b844abb94,55.7,60.6,49.7,55.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
dab22eef-a32f-43bb-9682-b3e7686a60a8,24b49df4-206a-4308-a1de-991983ec1d76,81.6,88.6,78.3,75.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
27aa2c1a-f3c9-4066-90e9-d7756ecc2e46,b6eabf04-0b2a-4be6-ab3e-4d19ebdc3e6e,63.3,52.9,75.8,64.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
fef2c52b-92a7-45d7-9f86-da5abe16b66d,5a7326ad-a983-4333-975e-8f5cf239f7f4,57.4,63.3,52.6,54.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c7ddb869-dd9a-48d0-aae2-4cc0a9fb6004,79df76d3-d99f-439a-b8c9-3a3223c01ce6,75.8,72.5,83.0,73.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9966d9a1-12d4-489e-bf01-0579973d8975,33dd859a-b85e-4af1-ba10-852847124770,64.9,66.9,47.7,79.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
1e7e084d-3313-4244-a15b-9f7e19dad7fa,b7692caf-3ce0-4324-b3e7-e71753eccecb,63.0,54.4,69.6,68.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7a1bc8c1-b9f3-4799-b392-bc2fd8b5850b,1c58a4bd-69ae-4d4b-9fd8-77454795b634,72.4,75.4,66.3,74.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b4a60f84-b932-44f0-bfbe-dc0d6facb26d,32c7f8d3-d121-4f2a-b7e2-8353d5d728da,66.0,58.1,93.4,49.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d371984a-6ed4-4e60-ada2-2605fea8f74f,d2a60c24-4820-4d1d-8293-7cb77ec3144a,62.6,66.3,66.4,53.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
37f3f380-f521-477b-a7f5-db23d37ad770,0ca18441-8ae3-4301-909d-69294c3c8a8c,60.1,59.7,59.2,61.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b17534ea-c317-4b84-bcf0-497df02ed0ee,cb99d9de-7aec-49d6-8165-ecf0ed2125fd,69.7,58.8,88.1,65.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
cf9f3d7f-58e0-489e-81af-a312af62cc62,a84061a3-3fc6-4725-acbc-25eb3254213a,90.3,94.8,77.1,97.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
dd2d7b8f-894b-4c23-8489-82c676fae114,b21d7846-e4d1-4d9d-826f-a7fcf42d578a,74.8,74.7,69.4,80.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
842dbbb9-57e6-49d3-81d2-4009ac63e45a,af7efda8-abad-4afa-87b8-dd2ebc032bc4,75.9,72.2,78.8,78.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d0b02b4c-ffe3-4b55-9174-4527aeebd057,c0c6c9fc-b0c4-461b-8289-78b176bc5daa,64.9,68.7,49.6,75.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d3baf313-e2c6-4ed1-943d-9cd54ccc4882,a2a233ea-4f6f-402a-956b-6db7782b6ef6,64.2,69.6,57.6,63.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e1252720-5bd2-42e2-8d98-6412e19319b0,0c1b69a6-351f-46b8-aac1-cb2bcbc389a9,67.2,60.6,73.6,69.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c991a529-d952-4d06-920e-4cac36d56ec6,ee5fc224-6c59-4ddb-b91a-411803a28036,67.7,61.9,83.7,59.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b52f52b8-1fa8-48ee-8617-f0f6c30290e1,b5344a53-010a-4422-a779-e861dc881b3f,69.0,69.6,54.1,83.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
3e2ea721-dbc6-4ac4-89b3-0ae0b8605900,8288120b-c4d4-47c7-8b90-e41f7f56c0eb,86.1,85.8,88.6,84.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
89b52ea2-3151-4545-84d9-6a846f74acee,9d92ae85-11e0-4446-99b3-0a8c090d5d1c,67.0,64.2,74.3,63.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
