id,student_id,title,category,description,achieved_on,issuing_organization,proof_url
dd28bae9-6c23-4dca-8474-91b6acacaae8,dbac6907-6549-4f27-a048-d3f0f9f33b03,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2025-11-15,SKIT,https://uei-proofs.s3.amazonaws.com/ach-bb97e6ea.pdf
06104c5b-ef22-490e-a318-2acf928a7969,a95ff413-cfac-443c-ad48-0a89ddd9fa7b,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-07-11,AWS,https://uei-proofs.s3.amazonaws.com/ach-0640ecee.pdf
d3dacf2b-ea36-4a08-b481-6fff7aad8177,119148b9-3bd8-4d16-a1ba-2498025e7e5d,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2025-01-02,AWS,https://uei-proofs.s3.amazonaws.com/ach-258c4ebe.pdf
a0c86e4b-a40b-47d1-a7f2-b92fcbe29ab5,0708a157-b514-40a7-b530-0db007b81a2d,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-04-05,SKIT,https://uei-proofs.s3.amazonaws.com/ach-0d46ee43.pdf
395dbb8b-0a3f-47a0-a7bf-bd1df0cd5c45,58eb9d6f-18ec-4cdc-9da3-0b4b778443b2,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-03-12,AWS,https://uei-proofs.s3.amazonaws.com/ach-f55ed60e.pdf
f0866cab-d70d-4118-b783-8dff12cf44ad,58eb9d6f-18ec-4cdc-9da3-0b4b778443b2,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-08-19,IEEE,https://uei-proofs.s3.amazonaws.com/ach-d4e38932.pdf
e16fda4b-7dd0-4c58-b65b-377790b22c57,2432e57e-0407-462e-8663-cc56f1dfd154,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-06-13,External Body,https://uei-proofs.s3.amazonaws.com/ach-b3fad21a.pdf
1515cdf9-20d2-4ba9-a329-ff35af6a5381,2432e57e-0407-462e-8663-cc56f1dfd154,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-07-31,SKIT,https://uei-proofs.s3.amazonaws.com/ach-f63336c7.pdf
09f22b3f-ccee-4f92-96d1-d54f71102178,2432e57e-0407-462e-8663-cc56f1dfd154,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2024-11-07,External Body,https://uei-proofs.s3.amazonaws.com/ach-eb415640.pdf
7edcce3a-09e7-44e5-ac6b-fdf7764a0ea3,9cfbfbf7-f5bb-495e-abc8-561307573cd6,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-04-22,IEEE,https://uei-proofs.s3.amazonaws.com/ach-a11f224d.pdf
af4d9f48-b8b9-4d85-be51-b53fc9352d22,1e467b4d-2a27-4953-84ca-3186375fc486,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-09-23,AWS,https://uei-proofs.s3.amazonaws.com/ach-1adc3231.pdf
983ae744-e374-4d53-b3e1-45da22b3a6e0,475036e4-6583-4e14-bf46-a1d0b9957a94,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-07-22,Google,https://uei-proofs.s3.amazonaws.com/ach-74267cba.pdf
87f26bfa-c6de-446b-a3f2-0ed8c04b6ef7,1e7696b9-23a1-4c71-aae4-74468d8ccaba,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2024-06-25,Google,https://uei-proofs.s3.amazonaws.com/ach-15022ea8.pdf
2fd3da53-ad1b-4e6c-b936-f17304bfcfaa,c6617192-683f-4679-9385-97a56662d2df,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-12-18,External Body,https://uei-proofs.s3.amazonaws.com/ach-7bc1f8f3.pdf
22f68be9-1d7d-4834-8075-b70411163dd5,c6617192-683f-4679-9385-97a56662d2df,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2026-06-28,Google,https://uei-proofs.s3.amazonaws.com/ach-b2fd93af.pdf
b5cd5187-1b9f-48ed-b74f-bb2a541e27e2,90f66b5f-7659-49c7-94ba-f10f0897b1ee,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2024-12-14,AWS,https://uei-proofs.s3.amazonaws.com/ach-2c371eab.pdf
9f73644c-cc9f-4c83-9bf7-0eb7eee3277f,90f66b5f-7659-49c7-94ba-f10f0897b1ee,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-04-14,IEEE,https://uei-proofs.s3.amazonaws.com/ach-1121a469.pdf
04a52583-5f13-42eb-a381-00c46696aae8,90f66b5f-7659-49c7-94ba-f10f0897b1ee,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2026-07-25,AICTE,https://uei-proofs.s3.amazonaws.com/ach-601d2a86.pdf
ada08adb-93ce-4609-baeb-029386a99d90,b6eabf04-0b2a-4be6-ab3e-4d19ebdc3e6e,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2026-01-13,IEEE,https://uei-proofs.s3.amazonaws.com/ach-c6331143.pdf
d4d075b7-b35a-4aac-b6bf-c8800af8200e,5a7326ad-a983-4333-975e-8f5cf239f7f4,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-03-20,Google,https://uei-proofs.s3.amazonaws.com/ach-39911e45.pdf
772ed560-cc52-4de4-a670-a555469a83d8,1c58a4bd-69ae-4d4b-9fd8-77454795b634,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2026-06-27,External Body,https://uei-proofs.s3.amazonaws.com/ach-a9baae9b.pdf
8760355d-6b20-49b9-86e8-3eeba2a91631,32c7f8d3-d121-4f2a-b7e2-8353d5d728da,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-09-24,SKIT,https://uei-proofs.s3.amazonaws.com/ach-25d6be93.pdf
11b3c9ff-52bf-41cc-88ce-48c79e99703c,32c7f8d3-d121-4f2a-b7e2-8353d5d728da,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2026-07-19,Google,https://uei-proofs.s3.amazonaws.com/ach-c626230b.pdf
ce58ce68-fcf5-4187-855d-de78892a5f74,d2a60c24-4820-4d1d-8293-7cb77ec3144a,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-07-23,AWS,https://uei-proofs.s3.amazonaws.com/ach-cb476c88.pdf
04a5e352-3819-4cbf-8bc7-37994a61fb62,cb99d9de-7aec-49d6-8165-ecf0ed2125fd,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-09-19,External Body,https://uei-proofs.s3.amazonaws.com/ach-853682d2.pdf
f16c7d19-a36b-4488-acf5-7f04806d1522,a84061a3-3fc6-4725-acbc-25eb3254213a,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2026-07-23,AICTE,https://uei-proofs.s3.amazonaws.com/ach-efcf379e.pdf
f77f89f7-8b61-4731-b015-64e979fc8b26,b21d7846-e4d1-4d9d-826f-a7fcf42d578a,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2026-05-14,AWS,https://uei-proofs.s3.amazonaws.com/ach-ee4ba70c.pdf
38706959-f350-4c62-a96c-f098272f038a,b21d7846-e4d1-4d9d-826f-a7fcf42d578a,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-07-27,AICTE,https://uei-proofs.s3.amazonaws.com/ach-e7e269bc.pdf
869bd129-03d5-4151-b875-c9a41fe133b9,af7efda8-abad-4afa-87b8-dd2ebc032bc4,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2024-06-23,IEEE,https://uei-proofs.s3.amazonaws.com/ach-0e7f7210.pdf
1cc6db7e-de15-45dd-be58-24f72cb72b8a,c0c6c9fc-b0c4-461b-8289-78b176bc5daa,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-01-06,Google,https://uei-proofs.s3.amazonaws.com/ach-427d9a19.pdf
60837f5b-c355-43e1-999c-f84be111e96a,c0c6c9fc-b0c4-461b-8289-78b176bc5daa,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-11-21,SKIT,https://uei-proofs.s3.amazonaws.com/ach-ad514bc6.pdf
56bf5ddd-164f-4c77-87c2-167e2b1f1db9,c0c6c9fc-b0c4-461b-8289-78b176bc5daa,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-01-17,IEEE,https://uei-proofs.s3.amazonaws.com/ach-7e3e99c1.pdf
1bf24a99-79ff-454e-8117-5def2ff3507b,a2a233ea-4f6f-402a-956b-6db7782b6ef6,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2024-08-15,IEEE,https://uei-proofs.s3.amazonaws.com/ach-3df41642.pdf
b304dc6d-8609-4dbb-8b5c-0b815efe79cd,0c1b69a6-351f-46b8-aac1-cb2bcbc389a9,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2024-12-16,AICTE,https://uei-proofs.s3.amazonaws.com/ach-385870b4.pdf
a3bbe37b-5359-4829-9267-bb02852a1f2a,0c1b69a6-351f-46b8-aac1-cb2bcbc389a9,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-12-19,AICTE,https://uei-proofs.s3.amazonaws.com/ach-3ae8f972.pdf
291da691-dfa0-49b6-b110-5b22fdaf86b2,0c1b69a6-351f-46b8-aac1-cb2bcbc389a9,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-02-08,Google,https://uei-proofs.s3.amazonaws.com/ach-29dd607f.pdf
34b7d22c-84bc-4d9f-b27d-d0ec5d4453c4,b5344a53-010a-4422-a779-e861dc881b3f,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2024-11-17,External Body,https://uei-proofs.s3.amazonaws.com/ach-02ee4a76.pdf
aa67772c-e261-46c5-95e0-4400ca4d142a,b5344a53-010a-4422-a779-e861dc881b3f,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-02-17,External Body,https://uei-proofs.s3.amazonaws.com/ach-5d981e99.pdf
41d25315-1332-47b7-aaf5-d811a9f69408,b5344a53-010a-4422-a779-e861dc881b3f,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-01-30,AWS,https://uei-proofs.s3.amazonaws.com/ach-3a5cdcf5.pdf
f514451c-6183-464a-bc0b-f41897c34b4a,9d92ae85-11e0-4446-99b3-0a8c090d5d1c,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-12-06,AWS,https://uei-proofs.s3.amazonaws.com/ach-9328d173.pdf
49ce0b24-eb5b-402c-a083-45b76ea6ba62,bd9a9373-eb55-4e9d-9c95-016a0b2be880,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2024-09-20,IEEE,https://uei-proofs.s3.amazonaws.com/ach-d85c1211.pdf
f0c4fc91-21c8-4391-b0f4-4351d08c850d,1f5620e1-bac2-4190-89cc-1945a52c4948,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-08-07,SKIT,https://uei-proofs.s3.amazonaws.com/ach-cde00c16.pdf
c08d808a-eac4-4785-8512-a95996435970,365a4687-3e1d-4d9b-879b-89931ae7ceda,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-07-19,External Body,https://uei-proofs.s3.amazonaws.com/ach-d377ec55.pdf
d60a902b-42e1-4052-b963-0dda27944b70,ebd8fd99-8fea-4d48-a553-40d2796af2a4,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-12-18,IEEE,https://uei-proofs.s3.amazonaws.com/ach-47d131db.pdf
4a0a8070-5af5-4754-9029-3113f9243f8e,ebd8fd99-8fea-4d48-a553-40d2796af2a4,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-12-03,AWS,https://uei-proofs.s3.amazonaws.com/ach-b2b6b9bc.pdf
ca97d2c0-9ab0-410a-b1ae-769712e592e2,7efefd76-9db9-47d8-993c-a364b768b43d,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-05-20,Google,https://uei-proofs.s3.amazonaws.com/ach-b4f5d2c1.pdf
73ddd4a1-5329-4cfc-bcbb-4e15ed24ef75,90383e7d-7839-458c-8058-db94e51aa7a7,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-11-09,SKIT,https://uei-proofs.s3.amazonaws.com/ach-ff42d911.pdf
8312f162-717c-41ab-8769-e46cadf329c1,5d73d650-ba2e-4f23-811d-9030da56caeb,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-07-05,Google,https://uei-proofs.s3.amazonaws.com/ach-c96ecc40.pdf
5a4f15eb-e383-4e93-9703-4ae462572c5e,d6010385-51c4-4a9e-a1d4-8cbcbb4dcdc2,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-04-13,AICTE,https://uei-proofs.s3.amazonaws.com/ach-f0c2fcf2.pdf
41a0f20a-fafc-4de2-a3c2-44432ac2f1ba,42b5019d-ede1-43f8-ab39-8768fa454a81,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2026-07-13,External Body,https://uei-proofs.s3.amazonaws.com/ach-a3f87fe2.pdf
075cc24e-edd1-469a-85f9-7e2a3dee510e,741b6fb2-4fdb-4515-a545-ac9e79d07794,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2024-09-30,AICTE,https://uei-proofs.s3.amazonaws.com/ach-1002ed1c.pdf
553b8315-ad74-4c83-8822-8580b6e39160,741b6fb2-4fdb-4515-a545-ac9e79d07794,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2024-10-05,IEEE,https://uei-proofs.s3.amazonaws.com/ach-1c7d4dec.pdf
592677ec-83fd-4ecb-9d49-6f7e957fed93,741b6fb2-4fdb-4515-a545-ac9e79d07794,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-05-01,AWS,https://uei-proofs.s3.amazonaws.com/ach-40e00434.pdf
69d37b95-9b89-4396-a323-18ccf5cac9b8,abde5451-01e8-46a3-83ab-265114261db1,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2026-04-04,SKIT,https://uei-proofs.s3.amazonaws.com/ach-1a52d26d.pdf
1b436260-69e4-4232-b2ea-aa7248962d18,abde5451-01e8-46a3-83ab-265114261db1,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2024-06-05,AICTE,https://uei-proofs.s3.amazonaws.com/ach-4566765e.pdf
330e4938-e759-4f00-bcb1-e376358438ba,92f4fbc8-50ff-4ce0-8ccc-49b152ba9ce7,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2026-03-09,AICTE,https://uei-proofs.s3.amazonaws.com/ach-45374f39.pdf
f9b28ef3-667f-430b-bfcd-22c8d14978e1,edc01d5e-1387-4af9-bfd8-f6ecadee47d8,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-09-18,IEEE,https://uei-proofs.s3.amazonaws.com/ach-765d4efa.pdf
ebf180f4-05a7-4768-b807-abf055f6f9d2,07e7ded9-5cbb-4a52-b079-a716069ac87d,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-01-13,External Body,https://uei-proofs.s3.amazonaws.com/ach-d9ead597.pdf
f527ccd0-803b-49c5-ad2f-a4fbc0164ee8,07e7ded9-5cbb-4a52-b079-a716069ac87d,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2024-11-11,AICTE,https://uei-proofs.s3.amazonaws.com/ach-1c50bf5c.pdf
ffd59148-2b3f-4450-8411-5f181597a521,e53f543e-152f-4b55-adb6-cb5a85d4e3d8,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2024-11-28,IEEE,https://uei-proofs.s3.amazonaws.com/ach-39b3c723.pdf
a978c303-9f82-4e84-8600-c39175815b1f,7e8354cd-c153-4e88-a9f8-db0ac6be958b,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2025-09-05,AICTE,https://uei-proofs.s3.amazonaws.com/ach-d1891dd6.pdf
ac8a0139-eb66-4dcf-b99d-233319a30824,25a7956e-3c76-43af-ad92-c6a174d6b5d1,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-09-16,IEEE,https://uei-proofs.s3.amazonaws.com/ach-53ef5998.pdf
e63d3dad-0b9f-4ae4-95cd-c275436c8f69,200c3d16-5001-45c6-9322-896b16a1dba6,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-08-01,AWS,https://uei-proofs.s3.amazonaws.com/ach-f89a0981.pdf
f5c3e88c-bca1-48f1-9047-d49891e1f2b2,0024cc2b-b9b9-465e-8a70-6fb0348afcb1,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-01-01,AICTE,https://uei-proofs.s3.amazonaws.com/ach-b9d2af58.pdf
a440e1b4-d840-4032-8fe2-9d514024e24b,0024cc2b-b9b9-465e-8a70-6fb0348afcb1,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2025-09-02,AICTE,https://uei-proofs.s3.amazonaws.com/ach-bcecafda.pdf
31bc37bf-874d-487d-9eb9-a7b643d580e1,0024cc2b-b9b9-465e-8a70-6fb0348afcb1,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-05-04,AICTE,https://uei-proofs.s3.amazonaws.com/ach-58da455d.pdf
5627a6bf-59d7-4892-9334-db19b203e62b,d775fee5-06ef-48ea-afc4-817fbff83ccd,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-10-18,AICTE,https://uei-proofs.s3.amazonaws.com/ach-3ecc0e40.pdf
e9ef7282-1531-4c5a-8ef0-c3acdfeaacaf,353c83ab-7797-44a2-b291-ac914d1ff87b,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-06-04,IEEE,https://uei-proofs.s3.amazonaws.com/ach-bb4d1191.pdf
964f05d5-d117-4d55-8e57-65a6be37335c,353c83ab-7797-44a2-b291-ac914d1ff87b,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-04-04,AICTE,https://uei-proofs.s3.amazonaws.com/ach-a03a1570.pdf
74a786e9-6be9-4da0-ac6b-4dd8391d602a,1f58eb28-4a34-4c9c-ab2d-ace1494d1099,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2026-01-15,External Body,https://uei-proofs.s3.amazonaws.com/ach-908ae205.pdf
d30d9ec1-34fa-49f6-b847-e7b4d2442eb0,1f58eb28-4a34-4c9c-ab2d-ace1494d1099,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2025-03-12,AICTE,https://uei-proofs.s3.amazonaws.com/ach-eea781ae.pdf
3f0acf1a-3aa4-4529-8d58-2e198888698e,1aa0c5e8-1f1d-4280-ac46-ae40989b5c9b,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-07-06,IEEE,https://uei-proofs.s3.amazonaws.com/ach-e273a0c0.pdf
cedeb99f-c032-44bd-97b7-09719b5e645c,448f9d7f-19cf-47a9-8fae-a872a8a0815b,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-04-24,AWS,https://uei-proofs.s3.amazonaws.com/ach-e7b96019.pdf
734cc5e2-c01c-4db4-83d7-01108d22e325,448f9d7f-19cf-47a9-8fae-a872a8a0815b,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-05-07,AICTE,https://uei-proofs.s3.amazonaws.com/ach-3e61d70f.pdf
00ac3f54-0432-456e-b4c1-2635f2723c93,c73f1973-1fe2-4055-b2b0-0e0b615e9b86,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2024-12-27,External Body,https://uei-proofs.s3.amazonaws.com/ach-445d8651.pdf
477df004-ca7a-41b8-97cc-6199f9ca4286,c73f1973-1fe2-4055-b2b0-0e0b615e9b86,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-04-02,SKIT,https://uei-proofs.s3.amazonaws.com/ach-f34c539a.pdf
f87d3d18-c8d0-4017-a150-e449e58bd27f,4154b673-3743-4021-a177-5bf305937e30,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2026-02-21,SKIT,https://uei-proofs.s3.amazonaws.com/ach-d0b2033a.pdf
2c8c0ce1-886d-4c46-9c5e-4059dd70b30d,4154b673-3743-4021-a177-5bf305937e30,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2025-03-29,SKIT,https://uei-proofs.s3.amazonaws.com/ach-03ee8369.pdf
990ba210-891e-4733-97aa-09b378594725,d694668f-77f4-468e-8e3a-426ca239c4c8,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-08-02,IEEE,https://uei-proofs.s3.amazonaws.com/ach-2689cd28.pdf
adc79ee4-7eae-4980-b103-815aaea4a3aa,a9afb85a-ba06-4c1a-99d5-2da26a6a681d,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-05-23,Google,https://uei-proofs.s3.amazonaws.com/ach-3f2876a3.pdf
2d7a741e-34ea-4308-8c21-917bcc65aba1,fc64f279-7f37-4a0c-8666-63fea6ee3711,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-11-08,IEEE,https://uei-proofs.s3.amazonaws.com/ach-1fa7043e.pdf
f771c68a-7461-45f4-a47f-fe9ac1c6ba60,aa05300a-dfe1-4fe5-bd1c-75b153ccd355,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2026-04-20,IEEE,https://uei-proofs.s3.amazonaws.com/ach-a939ee34.pdf
f0613e5a-29f1-4224-8839-0940a56fd50a,aa05300a-dfe1-4fe5-bd1c-75b153ccd355,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2026-03-04,AWS,https://uei-proofs.s3.amazonaws.com/ach-bb07a99f.pdf
9472e7ec-374e-4482-a67d-ec60223634e2,f5ff0a9c-ec9e-4df5-a568-063faa105a2e,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-08-10,Google,https://uei-proofs.s3.amazonaws.com/ach-bd250815.pdf
3fd4b5f8-f9b2-41d2-b272-ee80ba09ee77,ffabdd59-ccc8-4098-8bfb-06cad728e3f0,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-07-27,AICTE,https://uei-proofs.s3.amazonaws.com/ach-62d98248.pdf
5e722775-cb08-4786-812d-d0f6d608c1e8,51fc8967-615e-45dd-ac13-838ef464278e,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-05-30,IEEE,https://uei-proofs.s3.amazonaws.com/ach-37c59f75.pdf
a5ea84a7-9fb5-4f98-b660-e5105ef41631,2c6f1d1d-78bc-4527-b6a5-006ea336e3c2,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2026-04-19,AWS,https://uei-proofs.s3.amazonaws.com/ach-3a84c18c.pdf
960539b5-d98a-44b8-9c7a-215011a6acf3,2c6f1d1d-78bc-4527-b6a5-006ea336e3c2,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-09-30,AWS,https://uei-proofs.s3.amazonaws.com/ach-ebd94b3f.pdf
d10d4801-f33e-4f4b-bf79-f1ecca7ddd74,c338e056-2585-41f0-abb8-d65ecb53a70d,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-02-08,SKIT,https://uei-proofs.s3.amazonaws.com/ach-3d248c47.pdf
a9d36fb4-bf69-421d-b4be-ed26b9b08bd8,5ae77cf9-84a0-4036-a4ce-e6c6bd930a81,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-12-16,Google,https://uei-proofs.s3.amazonaws.com/ach-3486c156.pdf
f4c42bf2-6cc3-459a-ab7e-3a8dcde6ebed,f40f5d2b-a245-42bf-aad5-0fc80d47cac5,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2024-09-02,External Body,https://uei-proofs.s3.amazonaws.com/ach-a5460cce.pdf
c367cea1-98df-4097-a44c-ccf37521fed6,2685b452-d129-4463-a739-3c362f4120c7,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-07-03,AWS,https://uei-proofs.s3.amazonaws.com/ach-15fbfee9.pdf
84bc4b14-c1a1-4cc5-81b5-eb079c592e79,f32c7625-4071-40d5-9354-ce93269e7e87,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2024-08-04,IEEE,https://uei-proofs.s3.amazonaws.com/ach-19954d57.pdf
c6f5036f-e228-4fd2-99cf-b97966c760bd,4f8ace03-2e04-4b18-8627-1ebba41de43f,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-07-12,External Body,https://uei-proofs.s3.amazonaws.com/ach-2be204e8.pdf
193dd623-94af-4d4b-b16e-b016ce5b0b0d,b2fbba87-7a8e-47c4-b4ed-533c9e250d62,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2026-03-30,External Body,https://uei-proofs.s3.amazonaws.com/ach-cddf01dc.pdf
a0aaa7fe-13a2-4b4d-93b4-e359fad6de36,4e90571e-8d29-4026-98ac-70ef5babc57f,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-07-19,Google,https://uei-proofs.s3.amazonaws.com/ach-17533ad2.pdf
18d12097-361e-4b54-9eaf-e9b88c1944b4,539f828a-a8b4-48f7-bd82-b6a031f44596,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2025-03-31,SKIT,https://uei-proofs.s3.amazonaws.com/ach-c0828737.pdf
f44c85bd-f577-4ca1-80a6-b6ac613a1420,ed40ade3-3132-4839-ab4c-9622a8e92494,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2024-10-09,AICTE,https://uei-proofs.s3.amazonaws.com/ach-46a56553.pdf
6e5b06b9-0fb7-45f8-932d-fc4ad0d0e6db,ed40ade3-3132-4839-ab4c-9622a8e92494,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-12-25,AICTE,https://uei-proofs.s3.amazonaws.com/ach-144c49e6.pdf
3d7a1789-0c5c-44d3-9561-aed3ccd8133d,ed40ade3-3132-4839-ab4c-9622a8e92494,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-04-20,AWS,https://uei-proofs.s3.amazonaws.com/ach-bbd2ff32.pdf
0c51775f-34f9-4b70-a466-e17ae9ace040,828d8c74-0036-4277-81af-d4700dfc81c6,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-06-13,SKIT,https://uei-proofs.s3.amazonaws.com/ach-337d1071.pdf
b0b5a022-014a-4c05-affa-cde4b3bbdbdf,828d8c74-0036-4277-81af-d4700dfc81c6,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2024-10-06,IEEE,https://uei-proofs.s3.amazonaws.com/ach-2861d600.pdf
46c1c680-1d26-4cdc-a257-9d4ec22f5cff,825b1a2c-10a0-4580-82e9-2d9a53634557,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-01-01,IEEE,https://uei-proofs.s3.amazonaws.com/ach-33d154d3.pdf
7b4c1cc8-2f4f-4250-b367-44bc19cf75de,0978d6d4-2569-4a6c-bcb2-82a95e2ed768,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-01-27,AICTE,https://uei-proofs.s3.amazonaws.com/ach-445bb151.pdf
